Product Name,ProductID,Actual price,Discount price,Stars,Rating,Reviews,Description,Link
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,COMGZW37ZX66DBHF,83990.0,67990.0,NIL,NIL,NIL,Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-b12ucx-1693in-gaming-laptop/p/itma7591f687acd9?pid=COMGZW37ZX66DBHF&lid=LSTCOMGZW37ZX66DBHFGOYMTM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_lyowFZIJnl5M2TCyUI5wMQEreerx2G1qg_pzdIME_MzqXAms9YWDkF-ME6nPe_LjGRKPzLM6hdpsxVBAdkhERfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
realme Book Prime Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin ...,COMGCWBEFHWXXY5A,74999.0,51990.0,4.4,659 Ratings,99 Reviews,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Domestic Warranty,https://www.flipkart.com/realme-book-prime-intel-core-i5-11th-gen-11320h-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itm79efe820484b1?pid=COMGCWBEFHWXXY5A&lid=LSTCOMGCWBEFHWXXY5ARDAKYJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGCWBEFHWXXY5A.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,COMGSVFES2XSYQYY,121690.0,86690.0,4.5,21 Ratings,2 Reviews,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm0a5d2a15938e8?pid=COMGSVFES2XSYQYY&lid=LSTCOMGSVFES2XSYQYYYK27H0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_114&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGSVFES2XSYQYY.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,COMGTGFGDCJN3FSU,60999.0,33990.0,3.8,440 Ratings,68 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/zebronics-pro-series-z-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-4s-thin-light-laptop/p/itm0395dc5f5cab4?pid=COMGTGFGDCJN3FSU&lid=LSTCOMGTGFGDCJN3FSUR47MOZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGTGFGDCJN3FSU.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and ...,COMGUFF7VY7FGWYG,50520.0,35990.0,4.1,102 Ratings,10 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service,https://www.flipkart.com/dell-inspiron-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itmf45e39468014d?pid=COMGUFF7VY7FGWYG&lid=LSTCOMGUFF7VY7FGWYGJ1E8FM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGUFF7VY7FGWYG.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,COMGYHP5ZB4AGZH6,69890.0,53390.0,3.8,53 Ratings,5 Reviews,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm7329d9b344191?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6FHRJ3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_117&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_lyowFZIJnl5M2TCyUI5wMQEreerx2G1qg_pzdIME_MwPhIJSWR-fIig0mnoZBblDgIjZ7k_EKH9ojuUFTqD-efUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU Thin a...,COMGYHP5MCEYZHSV,51134.0,38990.0,4.2,"5,540 Ratings",485 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/hp-15s-fq5007tu-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5327tu-thin-light-laptop/p/itm0a728a69a5520?pid=COMGYHP5MCEYZHSV&lid=LSTCOMGYHP5MCEYZHSVTVJRS5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_118&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_lyowFZIJnl5M2TCyUI5wMQEreerx2G1qg_pzdIME_MxZ6nxEVtWsmynRGnMSaQA5gMhzB15cVBntPZzUG05xkoE8waCTrWcncKeK_ydPfoM%3D&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
HP Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0505TU Thin an...,COMGBHKFY3T3HZBP,32395.0,17990.0,3.8,133 Ratings,16 Reviews,Intel Celeron Dual Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year onsite warranty,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0505tu-thin-light-laptop/p/itm8984b31982b0a?pid=COMGBHKFY3T3HZBP&lid=LSTCOMGBHKFY3T3HZBPSUYRNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGBHKFY3T3HZBP.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
Acer Aspire Lite (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin ...,COMGX7PJJJZ9CHET,52990.0,30990.0,4.1,203 Ratings,12 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 year,https://www.flipkart.com/acer-aspire-lite-2024-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm25b0aa82a9789?pid=COMGX7PJJJZ9CHET&lid=LSTCOMGX7PJJJZ9CHETDHYPG7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=b7d603d5-c1ef-46ea-b877-fc9443b3bd67.COMGX7PJJJZ9CHET.SEARCH&ppt=None&ppn=None&ssid=gyhjpcyrgw0000001722739370742&qH=312f91285e048e09
HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...,COMGYZVFY8MFJ8QA,62963.0,49990.0,4.2,73 Ratings,2 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-laptop-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fq5329tu-thin-light/p/itm7d7024d1947e9?pid=COMGYZVFY8MFJ8QA&lid=LSTCOMGYZVFY8MFJ8QAL8JKZN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGYZVFY8MFJ8QA.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and ...,COMGWWBRUZRUKWHY,54990.0,29990.0,4.2,127 Ratings,24 Reviews,Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayNA1 Year Onsite Warranty,https://www.flipkart.com/infinix-y4-max-series-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmf0f9170b3ca9f?pid=COMGWWBRUZRUKWHY&lid=LSTCOMGWWBRUZRUKWHYERAJFT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGWWBRUZRUKWHY.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,COMGZVGHE9QU8C6M,51266.0,36990.0,4.2,"3,102 Ratings",221 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-2023-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJXq0TcrgFW0c7ipRHhRui4V-8KCfp-RZpP0LWJ-kxESDg%3D%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,COMG9VHHF6HVJPP9,55090.0,35990.0,4.2,"4,232 Ratings",410 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20211Yr Warranty and 1 Yr Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-slim-1-2024-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itmfab29c14ba777?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJXM8NyzcrcP_iymuBvLUOT3ZMuIvOaElHhssd8_40IgmfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
DELL Inspiron Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,COMGJ75HN66KHZYB,65973.0,48490.0,3.9,145 Ratings,7 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,https://www.flipkart.com/dell-inspiron-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-15-laptop-thin-light/p/itm23d84e15561c4?pid=COMGJ75HN66KHZYB&lid=LSTCOMGJ75HN66KHZYBNBQURK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_149&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGJ75HN66KHZYB.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Infinix Y1 Plus Neo Intel Intel Celeron Quad Core 11th Gen JSL N5100 - (8 GB/512 GB SSD/Windows 11 Hom...,COMGZ7YCE88QP2XM,39990.0,22990.0,4,"4,273 Ratings",587 Reviews,Intel Celeron Quad Core Processor (11th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.01 cm (15.36 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/infinix-y1-plus-neo-intel-celeron-quad-core-11th-gen-jsl-n5100-8-gb-512-gb-ssd-windows-11-home-xl30-thin-light-laptop/p/itme65936ea208c2?pid=COMGZ7YCE88QP2XM&lid=LSTCOMGZ7YCE88QP2XMLNHHNY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGZ7YCE88QP2XM.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,COMGXXF2YKRHDTTU,39990.0,27490.0,5,3 Ratings,0 Reviews,Intel Core i3 Processor (12th Gen)8 GB LPDDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm707312182fa98?pid=COMGXXF2YKRHDTTU&lid=LSTCOMGXXF2YKRHDTTUZ4S2OV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_151&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJVfOp3xIzBFEZ-EX__mAtx6wM6XHD8FhXkN7Wi5wEBIh_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,COMGZW35W3DSJADN,89990.0,54990.0,3.9,7 Ratings,1 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-cyborg-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a12ucx-264in-gaming-laptop/p/itm4d9f457aa0efc?pid=COMGZW35W3DSJADN&lid=LSTCOMGZW35W3DSJADNKVPOMQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJWCPtvnJs0U7ODbSuUuXogttRhB8wNNBzC8LBBCkUXcbPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
ASUS Vivobook Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ325WS Thin an...,COMGSYYP2HCRAPCS,54990.0,36990.0,4.3,399 Ratings,54 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj325ws-thin-light-laptop/p/itm7480082770d25?pid=COMGSYYP2HCRAPCS&lid=LSTCOMGSYYP2HCRAPCSFPIJGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_153&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGSYYP2HCRAPCS.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
HP 255 G9 AMD Ryzen 3 Dual Core 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Notebook,COMGFBK9A3Z2QD9H,44911.0,26490.0,4.1,414 Ratings,29 Reviews,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 111 Year,https://www.flipkart.com/hp-255-g9-amd-ryzen-3-dual-core-3250-8-gb-512-gb-ssd-windows-11-home-g8-notebook/p/itm087b6d1981ee8?pid=COMGFBK9A3Z2QD9H&lid=LSTCOMGFBK9A3Z2QD9H6X5IIF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGFBK9A3Z2QD9H.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
MSI Modern 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-612IN ...,COMGYSFGT7MCYFJX,48990.0,42990.0,4.3,553 Ratings,65 Reviews,Intel Core i3 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/msi-modern-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-b12mo-612in-thin-light-laptop/p/itm60c14709fdf3b?pid=COMGYSFGT7MCYFJX&lid=LSTCOMGYSFGT7MCYFJXIDLSMH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGYSFGT7MCYFJX.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Lenovo Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) THINKBOOK 16 G6 IRL 5 Thin an...,COMGZGWU5PTFWPCM,97200.0,57490.0,4.1,21 Ratings,3 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite warranty,https://www.flipkart.com/lenovo-intel-core-i5-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-thinkbook-16-g6-irl-5-thin-light-laptop/p/itm47fe85bf028f3?pid=COMGZGWU5PTFWPCM&lid=LSTCOMGZGWU5PTFWPCM3INKC7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGZGWU5PTFWPCM.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,COMGZW35SQXHBAUH,67990.0,51990.0,4.2,112 Ratings,15 Reviews,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Warranty Term,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-b12ucx-1696in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGZW35SQXHBAUH&lid=LSTCOMGZW35SQXHBAUHXQTHLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_157&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJX5pxtMt1nBX12qDxfCDQ7k503Y2bDXIIu_Acm11FL4B_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,COMGXXF2RWP9QMJS,69990.0,43770.0,4.7,3 Ratings,1 Reviews,Intel Core i7 Processor (12th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,https://www.flipkart.com/thomson-neo-core-series-intel-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itmf1e397e4cd149?pid=COMGXXF2RWP9QMJS&lid=LSTCOMGXXF2RWP9QMJS58LLCM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_158&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=en_auGKaqC0tzVSRd34lpYk8AyTSKtI82O1fDljvHfohJU_7pixCPO7scp6xX2Ah9BWjJ1CDE71dl_AmDTo_Iy2u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
HP 245G9 AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business L...,COMGHNBG4KF5UYJH,40532.0,26990.0,4.1,524 Ratings,25 Reviews,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 Year Onsite Warranty,https://www.flipkart.com/hp-245g9-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-245-g8-business-laptop/p/itmf0a680c05d471?pid=COMGHNBG4KF5UYJH&lid=LSTCOMGHNBG4KF5UYJHYXYNO0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_159&otracker=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_1_na_na_na&fm=organic&iid=5d0e2806-e83f-4994-9a3b-3174aa4719a3.COMGHNBG4KF5UYJH.SEARCH&ppt=None&ppn=None&ssid=6k2iylmeeo0000001722739380675&qH=312f91285e048e09
